target_gene,dataset_id,cell_context,variant_id,perturbation_modality,present,source_target_name,n_cells,n_guides,knockdown_efficiency,source_url
UNK,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UNK,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
UNK,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
UNK,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
UPF3B,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
UPF3B,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,UPF3B,,,,https://zenodo.org/records/13350497
UPF3B,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
UPF3B,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
UPF3B,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
UPF3B,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UPF3B,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UPF3B,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UPF3B,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UPF3B,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UPF3B,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UPF3B,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
UPF3B,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
UPF3B,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
UROS,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
UROS,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,UROS,,,,https://zenodo.org/records/13350497
UROS,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
UROS,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
UROS,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
UROS,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UROS,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UROS,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UROS,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UROS,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UROS,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
UROS,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
UROS,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
UROS,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
USP28,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
USP28,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,USP28,,,,https://zenodo.org/records/13350497
USP28,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
USP28,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
USP28,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
USP28,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
USP28,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
USP28,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
USP28,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
USP28,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
USP28,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
USP28,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
USP28,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
USP28,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
VAPB,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
VAPB,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,VAPB,,,,https://zenodo.org/records/13350497
VAPB,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
VAPB,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
VAPB,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
VAPB,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VAPB,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VAPB,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VAPB,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VAPB,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VAPB,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VAPB,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
VAPB,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
VAPB,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
VIM,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
VIM,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,VIM,,,,https://zenodo.org/records/13350497
VIM,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
VIM,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
VIM,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
VIM,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VIM,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VIM,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VIM,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VIM,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VIM,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
VIM,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
VIM,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
VIM,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
WBP4,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
WBP4,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,WBP4,,,,https://zenodo.org/records/13350497
WBP4,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
WBP4,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
WBP4,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
WBP4,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
WBP4,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
WBP4,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
WBP4,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
WBP4,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
WBP4,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
WBP4,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
WBP4,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
WBP4,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
YIPF6,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
YIPF6,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,YIPF6,,,,https://zenodo.org/records/13350497
YIPF6,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
YIPF6,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
YIPF6,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
YIPF6,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
YIPF6,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
YIPF6,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
YIPF6,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
YIPF6,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
YIPF6,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
YIPF6,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
YIPF6,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
YIPF6,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
ZBTB34,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
ZBTB34,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,ZBTB34,,,,https://zenodo.org/records/13350497
ZBTB34,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZBTB34,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZBTB34,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZBTB34,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB34,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB34,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB34,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB34,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB34,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB34,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
ZBTB34,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
ZBTB34,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
ZBTB41,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
ZBTB41,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,ZBTB41,,,,https://zenodo.org/records/13350497
ZBTB41,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZBTB41,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZBTB41,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZBTB41,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB41,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB41,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB41,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB41,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB41,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB41,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
ZBTB41,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
ZBTB41,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
ZBTB48,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
ZBTB48,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,1,ZBTB48,,,,https://zenodo.org/records/13350497
ZBTB48,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZBTB48,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZBTB48,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZBTB48,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB48,jiang2025,MCF7,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB48,jiang2025,HT29,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB48,jiang2025,HAP1,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB48,jiang2025,BxPC3,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB48,jiang2025,K562,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
ZBTB48,mcfaline2024,A172,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
ZBTB48,mcfaline2024,T98G,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
ZBTB48,mcfaline2024,U87MG,mcfaline_author,CRISPRi,0,,,,,https://ftp.ncbi.nlm.nih.gov/geo/samples/GSM7056nnn/GSM7056149/suppl/GSM7056149_sciPlexGxE_2_gRNA_sequences.txt.gz
ZC2HC1A,vcc2025_h1,H1 hESC,vcc2025_h1_scperteval,CRISPRi,0,,,,,https://storage.googleapis.com/scperteval/processed/arch1_processed_complete.h5ad
ZC2HC1A,replogle2022,K562,replogle_k562_gwps_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZC2HC1A,replogle2022,RPE1,replogle_rpe1_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZC2HC1A,nadig2025,HepG2,nadig_hepg2_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZC2HC1A,nadig2025,Jurkat,nadig_jurkat_scperturb,CRISPRi,0,,,,,https://zenodo.org/records/13350497
ZC2HC1A,jiang2025,A549,jiang_author,CRISPRi,0,,,,,https://static-content.springer.com/esm/art%3A10.1038%2Fs41556-025-01622-z/MediaObjects/41556_2025_1622_MOESM3_ESM.xlsx
